space_url,venue_url,venue_name,space_name,latitude,longitude,address,nearest_tube_station,max_seated,max_standing,area_in_m2,catering_offered,external_catering_allowed,supervenue,Standing_max,Dining_max,Theatre_max,Boardroom_max,Classroom_max,Cabaret_max,U-Shaped_max,Approved caterers only,BYO alcohol allowed,BYO alcohol not allowed,External catering allowed,External catering not allowed,In-house catering,No in-house catering,Venue doesn’t provide alcohol,Venue provides alcohol,Alcohol licence until 23:00,Corkage fee for BYO alcohol,Buyout fee for external catering,Kitchen facilities available for guests,Complimentary water,Complimentary tea and coffee,Alcohol licence until 23:00 (extension available),Halal menu,Kosher menu,Extensive vegan menu,Extensive gluten-free menu,Alcohol licence until 1:30,Alcohol licence until 1:00,Alcohol licence until 0:00,Alcohol licence until 1:00 (extension available),Alcohol licence until 5:00 (extension available),Alcohol licence until 3:00 (extension available),Alcohol licence until 0:00 (extension available),Alcohol licence until 2:00 (extension available),Alcohol licence until 22:30,Alcohol licence until 22:00,Alcohol licence until 2:00,Alcohol licence until 22:30 (extension available),Alcohol licence until 3:00,Alcohol licence until 0:30 (extension available),Alcohol licence until 4:00,Alcohol licence until 23:30,Alcohol licence until 23:30 (extension available),Alcohol licence until 21:30,Alcohol licence until 4:00 (extension available),Alcohol licence until 2:30,Alcohol licence until 0:30,Alcohol licence until 22:00 (extension available),Alcohol licence until 5:00,Alcohol licence until 21:00 (extension available),Alcohol licence until 2:30 (extension available),Alcohol licence until 21:00,Alcohol licence until 1:30 (extension available),Wi-Fi,Projector,Flipchart,Natural light,Flatscreen TV,Whiteboard,Conference call facilities,Air conditioning,Storage space,Accommodation available,Parking available,Own music allowed,Bring your own DJ,PA system / music speakers available,Wheelchair accessible,Promoted / ticketed events,Loud music / events,Wedding licence,Temporary event notices (TENs) available,Paid parking facilities available nearby,Disabled access toilets,Ground level,Lift to all floors,Free parking is available on-site
https://www.tagvenue.com/rooms/london/17107/boisdale-of-belgravia/jacobite-room,https://www.tagvenue.com/venues/london/7679/boisdale-of-belgravia,boisdale of belgravia,jacobite room,51.494436845234,-0.14806866645813,"Eccleston Street, 15, London, SW1W 9LX",Victoria Station (400 yd),16,0,26,Venue offers catering,External catering not allowed,False,,16.0,,,,,,0,0,1,0,1,1,0,0,1,,,,,0.0,0.0,,False,False,False,False,,True,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,,,,,
https://www.tagvenue.com/rooms/london/12989/107-cheapside/mr-2-new-change,https://www.tagvenue.com/venues/london/5930/107-cheapside,107 cheapside,mr 2 - new change ,51.514022446231,-0.093456208705902,"Cheapside, 107, London, EC2V 6DN",Mansion House Station (250 yd),8,0,15,Venue offers catering,External catering not allowed,True,,,,8.0,,,,1,0,1,0,1,0,1,1,0,,,,,1.0,1.0,,True,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,True,False,True,False,True,True,False,False,False,False,False,True,True,True,False,False,False,,,,,
https://www.tagvenue.com/rooms/london/31446/329deskshare/office-space,https://www.tagvenue.com/venues/london/14937/329deskshare,329deskshare,office space,51.487637634362,-0.11131262023772,"Kennington Road, 329, London, SE11 4QE",Kennington Station (450 yd),6,25,30,Venue doesn’t offer catering,External catering allowed,False,25.0,6.0,,5.0,,,,0,1,0,1,0,0,1,1,0,,True,True,True,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,True,True,True,False,False,True,False,,True,True,True,True,False,False,False,False,True,,True,,
https://www.tagvenue.com/rooms/london/5030/bell-house/whole-venue,https://www.tagvenue.com/venues/london/2156/bell-house,bell house,whole venue,51.444580208965,-0.085173842991708,"27 College Road, Dulwich, London, SE21 7BG",,100,80,960,Venue doesn’t offer catering,External catering not allowed,False,80.0,60.0,80.0,30.0,100.0,50.0,40.0,0,0,1,0,1,0,1,1,0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True,False,False,False,False,True,False,,False,False,True,True,True,False,False,False,,,,,True
https://www.tagvenue.com/rooms/london/11910/willys-wine-bar/restaurant,https://www.tagvenue.com/venues/london/3561/willy-s-wine-bar,willy's wine bar,restaurant ,51.512605272889,-0.079307556152344,"Fenchurch Street, 107, London, EC3M 5JF",Aldgate Station (350 yd),42,75,55,Venue offers catering,External catering not allowed,False,75.0,42.0,,,,,,0,0,1,0,1,1,0,0,1,,,,,1.0,0.0,,True,False,True,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,False,True,False,False,True,False,False,False,True,True,True,False,False,True,False,True,,,,,
https://www.tagvenue.com/rooms/london/3186/the-ampersand-hotel/baby-shower-party,https://www.tagvenue.com/venues/london/497/the-ampersand-hotel,the ampersand hotel,baby shower party,51.49414246991,-0.17555207672126,"10 Harrington Road, South Kensington, London, SW7 3ER",South Kensington Station (150 yd),20,0,35,Venue offers catering,External catering not allowed,False,,20.0,,,,,,0,1,0,0,1,1,0,0,1,,False,,,0.0,0.0,,False,False,True,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True,True,True,True,True,False,True,,False,False,True,False,False,False,True,False,,,,,True
https://www.tagvenue.com/rooms/london/38022/everyman-kings-cross/screen-3,https://www.tagvenue.com/venues/london/17640/everyman-kings-cross,everyman kings cross,screen 3,51.530520805518,-0.1178014988403,"Handyside Street, 14-18, London, N1C 4DN",King's Cross St. Pancras Station (500 yd),31,0,10,Venue offers catering,External catering not allowed,False,,,31.0,,,,,0,0,1,0,1,1,0,0,1,True,,,,0.0,0.0,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,False,False,True,False,False,,True,False,True,True,True,True,False,False,True,True,,True,
https://www.tagvenue.com/rooms/london/1736/catch/first-floor,https://www.tagvenue.com/venues/london/679/catch,catch,first floor,51.5277577,-0.0777283,"22 Kingsland Rd, London , E2 8DA",Old Street Station (800 yd),0,150,120,Venue offers catering,External catering not allowed,False,150.0,,,,,,,0,0,1,0,1,1,0,0,1,,,,,0.0,0.0,,True,False,False,False,,,,,,,,,,,True,,,,,,,,,,,,,,,,,True,False,False,False,True,False,False,False,False,False,False,True,True,True,False,False,True,False,False,,,,,
https://www.tagvenue.com/rooms/london/25860/imprnt-studios/podcast-space,https://www.tagvenue.com/venues/london/11525/imprnt-studios,imprnt studios,podcast space,51.52134756592,0.001282474517823,"8 Cody Road, London, E16 4SR",West Ham Station (900 yd),20,0,39,Venue doesn’t offer catering,External catering allowed,True,,,,,,,20.0,0,1,0,1,0,0,1,1,0,,False,False,False,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,True,True,False,False,True,True,False,,True,False,False,False,False,False,False,False,,,,,True
https://www.tagvenue.com/rooms/london/5346/museum-of-the-home/studio,https://www.tagvenue.com/venues/london/2358/museum-of-the-home,museum of the home,studio,51.531875962014,-0.07674276878663,"136 Kingsland Road , Hoxton, London, E2 8EA",Hoxton Station (250 yd),80,100,80,Venue offers catering,External catering not allowed,False,100.0,60.0,80.0,24.0,18.0,48.0,18.0,1,1,0,0,1,0,1,0,1,,False,,,1.0,0.0,,False,False,False,False,,,,,,,,,True,,,,,,,,,,,,,,,,,,,True,True,True,True,False,False,False,True,True,False,False,True,False,True,True,True,False,True,False,,True,True,True,
https://www.tagvenue.com/rooms/london/1447/the-fountain-room/whole-venue,https://www.tagvenue.com/venues/london/563/the-fountain-room,the fountain room,whole venue,51.5235433,-0.1200852,"The Fountain Room, Coram’s Fields, 93 Guilford Street., London, WC1N 1DN",Russell Square Station (350 yd),350,400,400,Venue offers catering,External catering not allowed,False,400.0,350.0,,350.0,,,,0,0,1,0,1,1,0,1,0,,,,,0.0,1.0,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,,,,,
https://www.tagvenue.com/rooms/london/22296/platform/multiplayer-booth,https://www.tagvenue.com/venues/london/9920/platform-1,platform,multiplayer booth,51.5220177,-0.0860077,"2b Worship St, Finsbury, London, EC2A 2AH",Old Street Station (500 yd),6,0,0,Venue offers catering,External catering not allowed,False,,6.0,,,,6.0,,0,0,1,0,1,1,0,0,1,True,,,,0.0,0.0,,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True,True,False,False,True,False,False,,True,True,True,True,False,False,False,True,True,True,True,,
https://www.tagvenue.com/rooms/london/25537/the-travel-cafe/meeting-space-at-central-london,https://www.tagvenue.com/venues/london/5967/the-travel-cafe,the travel cafe,meeting space @ central london,51.499553187372,-0.11410519480694,"Westminster Bridge Road, 139, London, SE1 7HR",Lambeth North Station (200 yd),6,6,15,Venue doesn’t offer catering,External catering allowed,True,6.0,6.0,6.0,6.0,,,6.0,0,1,0,1,0,0,1,0,1,True,False,False,False,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,True,True,True,False,False,False,True,,False,False,False,False,True,False,False,False,,,,,
https://www.tagvenue.com/rooms/london/15420/sama-bankside/lower-arch-private-room,https://www.tagvenue.com/venues/london/1927/sama-bankside,sama bankside,lower arch & private room,51.506927539569,-0.10426028663028,"SAMA Bankside, 3 Robinson Road , London , SE1 8BU",Southwark Station (400 yd),60,80,60,Venue offers catering,External catering not allowed,False,80.0,40.0,60.0,30.0,30.0,,,0,0,1,0,1,1,0,0,1,,,,,1.0,0.0,,True,False,False,False,,,,True,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,,,,,
https://www.tagvenue.com/rooms/london/522/doubletree-by-hilton-angel-kings-cross/angel-suite,https://www.tagvenue.com/venues/london/183/doubletree-by-hilton-angel-kings-cross,doubletree by hilton angel kings cross,angel suite ,51.5320615,-0.1095984,"60 Pentonville Road, London, N1 9LA",Angel Station (300 yd),50,50,60,Venue offers catering,External catering not allowed,False,50.0,40.0,50.0,30.0,30.0,40.0,30.0,1,0,1,0,1,1,0,0,1,,,,,1.0,1.0,,True,True,True,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True,True,True,True,True,True,True,,True,False,True,True,True,False,True,False,True,True,True,True,True
https://www.tagvenue.com/rooms/london/37811/the-exhibit/full-venue-hire,https://www.tagvenue.com/venues/london/2806/the-exhibit,the exhibit,full venue hire ,51.443302878426,-0.1514198886299,"The Exhibit, 12 Balham Station Rd, London, SW12 9SG",Balham Station (150 yd),300,600,400,Venue offers catering,External catering not allowed,True,600.0,300.0,200.0,200.0,200.0,200.0,200.0,0,0,1,0,1,1,0,0,1,,,,,1.0,0.0,,False,False,True,True,,,,,,,,,,,True,,,,,,,,,,,,,,,,,True,True,False,True,True,False,True,True,True,False,False,True,True,True,True,False,True,False,True,,True,True,,
https://www.tagvenue.com/rooms/london/2161/clerkenwell-and-social/private-room-bar-1st-floor,https://www.tagvenue.com/venues/london/819/clerkenwell-and-social,clerkenwell and social,private room & bar 1st floor,51.522206386274,-0.10320103061906,"2-5 St John's Square , London , EC1M 4DE",Farringdon Station (300 yd),45,100,110,Venue offers catering,External catering not allowed,False,100.0,45.0,,25.0,,,,0,0,1,0,1,1,0,0,1,,,,,0.0,0.0,,False,False,False,True,,,,,,,,,,,,,,,,,True,,,,,,,,,,,True,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,,,,,
https://www.tagvenue.com/rooms/london/6146/notes-coffee-bars-bank/private-space,https://www.tagvenue.com/venues/london/2958/notes-coffee-bars-bank,notes coffee & bars - bank,private space ,51.515108826723,-0.087422919049004,"1a Angel Ct, London, EC2R 7HJ",Monument Station (250 yd),35,50,65,Venue offers catering,External catering not allowed,False,50.0,35.0,,,,,,0,0,1,0,1,1,0,0,1,True,,,,1.0,0.0,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True,False,False,False,False,False,False,False,True,False,False,True,True,True,False,False,,,,,
https://www.tagvenue.com/rooms/london/3140/bunker-51/underground-bunker,https://www.tagvenue.com/venues/london/1162/bunker-51,bunker 51,underground bunker,51.494160665473,0.034252963754284,"3 Herringham Road, London, SE7 8NJ",,100,500,1301,Venue offers catering,External catering not allowed,False,500.0,20.0,,,100.0,,,0,0,1,0,1,1,0,0,1,,,,,0.0,0.0,,True,False,True,True,,,,,,,,,,,,,,,,,,,,,,True,,,,,,False,True,True,False,False,False,False,False,True,False,,True,True,True,True,True,True,False,True,,True,True,,True
https://www.tagvenue.com/rooms/london/25254/aip-studios/podcast-studio,https://www.tagvenue.com/venues/london/11521/aip-studios,aip studios,podcast studio,51.4967966,-0.0177225,"Bellerive House, 3 Muirfield Cres, London, E14 9SZ",Crossharbour & London Arena Station (300 yd),8,0,30,Venue doesn’t offer catering,External catering allowed,True,,,,,,,8.0,0,0,1,1,0,0,1,1,0,,,False,False,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,True,False,False,False,False,False,False,,True,False,False,False,False,False,False,False,True,,,True,
https://www.tagvenue.com/rooms/london/17216/gordon-ramsay-bar-grill-chelsea/whole-venue,https://www.tagvenue.com/venues/london/7688/gordon-ramsay-bar-grill-chelsea,gordon ramsay bar & grill chelsea,whole venue,51.485939509685,-0.16141533851624,"Royal Hospital Road, 79, London, SW3 4HN",Sloane Square Station (900 yd),50,60,80,Venue offers catering,External catering not allowed,False,60.0,50.0,,,,,,0,0,1,0,1,1,0,0,1,True,,,,0.0,0.0,,False,False,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,,,,,
https://www.tagvenue.com/rooms/london/7876/salsa-temple/don-julio-vip-room,https://www.tagvenue.com/venues/london/4015/salsa-temple-1,salsa! temple,don julio vip room ,51.511153000051,-0.11421650648117,"Temple Place, London, WC2R 2PH",Temple Station (50 yd),25,55,1,Venue offers catering,External catering not allowed,False,55.0,25.0,25.0,,,25.0,,0,0,1,0,1,1,0,0,1,,,,,1.0,0.0,,False,False,False,False,,,,,,,,True,,,,,,,,,,,,,,,,,,,,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,,,,,
https://www.tagvenue.com/rooms/london/4643/the-crown/top-floor-exclusive,https://www.tagvenue.com/venues/london/1920/the-crown,the crown,top floor exclusive,51.532943102595,-0.041596840515126,"223 Grove Road, London, E3 5SN",Cambridge Heath Station (1100 yd),60,90,90,Venue offers catering,External catering not allowed,False,90.0,60.0,,,,,,0,0,1,0,1,1,0,0,1,True,,,,1.0,0.0,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,
https://www.tagvenue.com/rooms/london/25859/imprnt-studios/photography-studio,https://www.tagvenue.com/venues/london/11525/imprnt-studios,imprnt studios,photography studio,51.52134756592,0.001282474517823,"8 Cody Road, London, E16 4SR",West Ham Station (900 yd),0,30,39,Venue doesn’t offer catering,External catering allowed,True,30.0,,,,,,,0,1,0,1,0,0,1,1,0,,False,False,False,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,True,False,False,False,True,True,False,,True,False,True,False,False,False,False,False,,,,,True
https://www.tagvenue.com/rooms/london/28765/colonel-saab/mezzanine,https://www.tagvenue.com/venues/london/13727/colonel-saab,colonel saab,mezzanine,51.5170988,-0.1226473,"High Holborn, 193-197, London, WC1V 7BD",Holborn Station (250 yd),30,0,100,Venue offers catering,External catering not allowed,False,,30.0,,,,,,0,0,1,0,1,1,0,0,1,,,,,0.0,0.0,,False,False,True,False,,,,True,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,True,False,False,False,True,False,False,,True,False,True,True,False,False,False,False,True,True,True,,
https://www.tagvenue.com/rooms/london/36704/heritage-soho/whole-venue,https://www.tagvenue.com/venues/london/17249/heritage-soho,heritage soho,whole venue,51.510852154975,-0.13253621406364,"Rupert Street, 18-20, London, W1D 6DF",Piccadilly Circus Station (150 yd),62,100,100,Venue offers catering,External catering not allowed,False,100.0,62.0,,,,,,1,0,1,0,1,1,0,0,1,,,,,0.0,0.0,,False,False,False,False,,,,,,,True,,,,,,,,,,,,,,,,,,,,,True,True,True,True,True,True,True,True,False,False,,True,True,True,True,False,True,False,False,True,True,True,,
https://www.tagvenue.com/rooms/london/18668/sunborn-london-yacht-hotel/west-india-dock-restaurant,https://www.tagvenue.com/venues/london/8296/sunborn-london-yacht-hotel,sunborn london yacht hotel,west india dock & restaurant,51.507186556975,0.02447247505188,"Royal Victoria Dock, London, E16 1AA",Custom House Station (400 yd),200,250,360,Venue offers catering,External catering not allowed,False,250.0,200.0,,,,,,0,0,1,0,1,1,0,0,1,,,,,1.0,0.0,,True,False,True,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,True,False,False,False,True,False,True,False,True,True,False,True,False,False,False,False,,,,True,
https://www.tagvenue.com/rooms/london/11082/one-great-george-street/smeaton-room,https://www.tagvenue.com/venues/london/5250/one-great-george-street,one great george street,smeaton room,51.501182815439,-0.12887477874756,"One Great George Street, London, SW1P 3AA",Westminster Station (350 yd),150,150,173,Venue offers catering,External catering not allowed,False,150.0,100.0,150.0,60.0,,70.0,50.0,1,0,1,0,1,1,0,0,1,,,,,1.0,0.0,True,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,True,True,True,False,,,,,
https://www.tagvenue.com/rooms/london/15151/the-clermont-victoria/orient-suite,https://www.tagvenue.com/venues/london/2448/the-clermont-victoria,the clermont victoria,orient suite,51.495799478099,-0.14538109302521,"Buckingham Palace Road, 101, London, SW1W 0SJ",Victoria Station (150 yd),110,120,88,Venue offers catering,External catering not allowed,False,120.0,80.0,110.0,50.0,42.0,56.0,40.0,0,1,0,0,1,1,0,0,1,True,False,,,1.0,0.0,,True,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True,False,False,False,True,True,True,False,False,False,True,True,False,False,False,True,,True,,,
https://www.tagvenue.com/rooms/london/7077/jamies-st-mary-at-hill/the-dining-room,https://www.tagvenue.com/venues/london/3539/jamies-st-mary-at-hill,jamies st mary at hill,the dining room,51.510331694228,-0.0834059715271,"Saint Mary at Hill, 2, London, EC3R 8EE",Tower Hill Station (550 yd),45,60,35,Venue offers catering,External catering not allowed,True,60.0,45.0,40.0,,40.0,,20.0,0,0,1,0,1,1,0,0,1,,,,,1.0,0.0,,True,True,False,False,,,,True,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,,,,,
https://www.tagvenue.com/rooms/london/23065/one-birdcage-walk/charles-parsons-room,https://www.tagvenue.com/venues/london/1610/one-birdcage-walk,one birdcage walk,charles parsons room,51.5012022,-0.1299811,"1 Birdcage Walk, Westminster, London, SW1H 9jj",St. James's Park Station (400 yd),4,0,16,Venue offers catering,External catering not allowed,False,,4.0,,4.0,,,,0,0,1,0,1,1,0,1,0,,,,,0.0,0.0,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,,,,True,
https://www.tagvenue.com/rooms/london/37794/the-cocktail-club-old-street/the-secret-garden,https://www.tagvenue.com/venues/london/16793/the-cocktail-club-old-street,the cocktail club old street,the secret garden ,51.5221436,-0.0841072,"Worship Street, 63, London, EC2A 2DU",Old Street Station (500 yd),20,70,40,Venue doesn’t offer catering,External catering allowed,False,70.0,20.0,,,,,,0,0,1,1,0,0,1,0,1,,,False,False,1.0,0.0,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,True,False,False,False,False,False,False,True,False,False,,False,False,False,False,False,True,False,True,True,,,,
https://www.tagvenue.com/rooms/london/2096/the-mermaid-london/auditorium,https://www.tagvenue.com/venues/london/790/the-mermaid-london,the mermaid london,auditorium,51.511266029898,-0.10215324113926,"The Mermaid London, Puddle Dock, Blackfriars, London, EC4V 3DB",Blackfriars Station (150 yd),600,400,650,Venue offers catering,External catering not allowed,False,400.0,300.0,600.0,,,240.0,,0,0,1,0,1,1,0,0,1,,,,,1.0,1.0,,True,True,True,True,,,,,,,,,,,True,,,,,,,,,,,,,,,,,True,True,True,False,False,True,True,True,False,False,False,True,False,True,True,False,True,True,False,,,,,
https://www.tagvenue.com/rooms/london/2197/radici/private-dining-room,https://www.tagvenue.com/venues/london/834/radici,radici,private dining room,51.539744364968,-0.10300317605743,"30 Almeida Street, London, N1 1AD",Highbury & Islington Station (800 yd),15,25,35,Venue offers catering,External catering not allowed,False,25.0,15.0,,,,,,0,0,1,0,1,1,0,1,0,,,,,0.0,0.0,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,,,,,
https://www.tagvenue.com/rooms/london/18705/29-farm-street/meeting-room-1,https://www.tagvenue.com/venues/london/8329/29-farm-street,29 farm street,meeting room 1,51.509428574595,-0.14865472912788,"Farm Street, 29, London, W1J 5RL",Bond Street Station (550 yd),8,0,15,Venue doesn’t offer catering,External catering allowed,False,,,,8.0,,,,0,0,1,1,0,0,1,1,0,,,False,False,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,True,True,True,False,True,True,False,False,,False,False,False,False,False,False,False,False,,,,,True
https://www.tagvenue.com/rooms/london/1093/event-space-ceme/the-auditorium,https://www.tagvenue.com/venues/london/425/event-space-ceme,event space ceme,the auditorium ,51.5186226,0.1710923,"Marsh Way, Rainham, London, RM13 8EU",,120,0,143,Venue offers catering,External catering not allowed,False,,,120.0,,,,,1,0,1,0,1,1,0,0,1,,,,,1.0,0.0,,True,True,True,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,False,True,False,True,True,True,False,,True,False,True,True,True,True,True,False,,,,,True
